ID,Case ID,Case Name,Group ID,Group Name,Item Name,Item Type,Created by User Name,Created by User ID,Created Time,Last Edited by User Name,Last Edited by User ID,Last Edited Time,isDeleted
1538,2,Red Hat Robbers,89,Team J.A.Z.,Sean McQueen,person,jtb5440,146,10/27/2015-12:21:48,jtb5440,146,10/27/2015-12:21:48,FALSE
1539,2,Red Hat Robbers,81,Triple Threat ,wearing red ski masks over their heads and several had guns,event,kmc6016,36,10/27/2015-12:21:51,kmc6016,36,10/27/2015-12:21:51,FALSE
1540,2,Red Hat Robbers,87,TeamJaws,"5:18 pm: Suspect runs from bank, locates the get-away van, jumps into the driver side and speeds off.",event,epm5108,61,10/27/2015-12:21:55,epm5108,61,10/27/2015-12:21:55,FALSE
1541,2,Red Hat Robbers,85,Team CMP,Northwest SavingsBank,organization,mikemorelli,132,10/27/2015-12:21:55,mikemorelli,132,10/27/2015-12:21:55,FALSE
1542,2,Red Hat Robbers,79,JMN 231,Patrick Redd,person,jpz5064,139,10/27/2015-12:22:01,jpz5064,139,10/27/2015-12:23:50,FALSE
1543,2,Red Hat Robbers,77,Caught red-handed,Mike Holden,person,LorenzoAuffant,54,10/27/2015-12:22:05,LorenzoAuffant,54,10/30/2015-16:01:55,FALSE
1544,2,Red Hat Robbers,93,Red Hat Researchers,Joe Williamson,person,rad5404,150,10/27/2015-12:22:06,rad5404,150,10/27/2015-12:22:06,FALSE
1545,2,Red Hat Robbers,90,MSR,Searle Spence,person,mib5572,142,10/27/2015-12:22:06,mib5572,142,10/27/2015-12:22:06,FALSE
1546,2,Red Hat Robbers,85,Team CMP,Ameriserv Financial,organization,mikemorelli,132,10/27/2015-12:22:07,mikemorelli,132,10/27/2015-12:22:07,FALSE
1547,2,Red Hat Robbers,84,CANTalytics,LWM enters the bank wearing a red ball cap and red shirt and backpack,person,ral5341,33,10/27/2015-12:22:08,ral5341,33,10/27/2015-12:22:08,FALSE
1550,2,Red Hat Robbers,101,Team DJZ,Dunkin Donuts Suspect,person,jam6755,156,10/27/2015-12:22:12,jam6755,156,10/27/2015-12:24:44,FALSE
1548,2,Red Hat Robbers,83,GracieAbeMacy,First National Bank Downtown,location,njh5161,151,10/27/2015-12:22:12,njh5161,151,10/27/2015-12:22:12,FALSE
1549,2,Red Hat Robbers,82,Analyticats,Jeff Van Natter,person,gkw5026,141,10/27/2015-12:22:12,Emelendez89,153,11/01/2015-16:56:30,FALSE
1551,2,Red Hat Robbers,85,Team CMP,Citizen‰Ûªs Bank,organization,mikemorelli,132,10/27/2015-12:22:15,mikemorelli,132,10/27/2015-12:22:15,FALSE
1552,2,Red Hat Robbers,92,Red Hat Analysts ,Joe Williamson,person,cmg5726,133,10/27/2015-12:22:18,cmg5726,133,10/27/2015-12:23:13,FALSE
1553,2,Red Hat Robbers,81,Triple Threat ,Vicki Wiser,person,lez5038,32,10/27/2015-12:22:18,kmc6016,36,10/29/2015-11:50:31,TRUE
1554,2,Red Hat Robbers,87,TeamJaws,"Ishler‰Ûªs Plumbing & Heating, Bellefonte, PA",organization,asl5270,24,10/27/2015-12:22:19,asl5270,24,10/27/2015-12:22:20,FALSE
1556,2,Red Hat Robbers,101,Team DJZ,Dunkin Donuts,location,jam6755,156,10/27/2015-12:22:32,jam6755,156,10/27/2015-12:22:32,FALSE
1555,2,Red Hat Robbers,77,Caught red-handed,4:20-4:25 PM: Suspect is seen pacing in the parking lot of the bank until eventually putting on a hat and entering the bank,event,davidsmitchell,65,10/27/2015-12:22:32,davidsmitchell,65,10/27/2015-12:22:32,FALSE
1557,2,Red Hat Robbers,81,Triple Threat ,Dalton Graves,person,lez5038,32,10/27/2015-12:22:33,lez5038,32,10/29/2015-11:56:06,TRUE
1558,2,Red Hat Robbers,93,Red Hat Researchers,Mark Haley,person,rad5404,150,10/27/2015-12:22:36,rad5404,150,10/29/2015-11:37:35,FALSE
1559,2,Red Hat Robbers,87,TeamJaws,"G W Auto Collision Repair, 130 Hawbaker Industrial Dr. in State College",location,asl5270,24,10/27/2015-12:22:37,asl5270,24,10/27/2015-12:22:37,FALSE
1560,2,Red Hat Robbers,84,CANTalytics,Ameriserv Financial,location,Bsk5105,30,10/27/2015-12:22:38,Bsk5105,30,10/27/2015-12:22:38,FALSE
1561,2,Red Hat Robbers,89,Team J.A.Z.,Jacky Shortledge,person,jtb5440,146,10/27/2015-12:22:49,jtb5440,146,10/27/2015-12:22:49,FALSE
1563,2,Red Hat Robbers,87,TeamJaws,heading north on Atherton St.,location,epm5108,61,10/27/2015-12:22:52,epm5108,61,10/27/2015-12:22:52,FALSE
1562,2,Red Hat Robbers,87,TeamJaws,"5:24 pm: The white van is captured on a traffic cam heading north on Atherton St, vic. Valley Vista Drive.",event,epm5108,61,10/27/2015-12:22:52,epm5108,61,10/27/2015-12:22:52,FALSE
1564,2,Red Hat Robbers,93,Red Hat Researchers,Patricia Shaffner,person,rad5404,150,10/27/2015-12:22:57,rad5404,150,10/29/2015-11:36:51,FALSE
1565,2,Red Hat Robbers,81,Triple Threat ,Searle Spence,person,lez5038,32,10/27/2015-12:23:03,lez5038,32,10/29/2015-11:55:57,TRUE
1566,2,Red Hat Robbers,92,Red Hat Analysts ,Patricia Shaffner,person,cmg5726,133,10/27/2015-12:23:06,cmg5726,133,10/27/2015-12:23:28,FALSE
1567,2,Red Hat Robbers,81,Triple Threat ,the first team,person,colleenallen,60,10/27/2015-12:23:09,colleenallen,60,10/29/2015-11:54:43,TRUE
1568,2,Red Hat Robbers,101,Team DJZ,$18 - 22K,resource,zmp5032,157,10/27/2015-12:23:10,zmp5032,157,10/27/2015-12:23:10,FALSE
1569,2,Red Hat Robbers,85,Team CMP,G W Auto Collision Repair,organization,mikemorelli,132,10/27/2015-12:23:12,mikemorelli,132,10/27/2015-12:23:12,FALSE
1571,2,Red Hat Robbers,89,Team J.A.Z.,north on Atherton St. via Valley Vista Drive,location,AGParadis,145,10/27/2015-12:23:13,AGParadis,145,10/27/2015-12:23:13,FALSE
1570,2,Red Hat Robbers,89,Team J.A.Z.,"The white van is captured on a traffic cam heading north on Atherton St, vic. Valley Vista Drive.",event,AGParadis,145,10/27/2015-12:23:13,AGParadis,145,10/27/2015-12:23:14,FALSE
1572,2,Red Hat Robbers,93,Red Hat Researchers,Sovereign Bank,location,rad5404,150,10/27/2015-12:23:27,rad5404,150,10/29/2015-11:41:16,FALSE
1573,2,Red Hat Robbers,101,Team DJZ,Dunkin Donuts Robbery,event,jam6755,156,10/27/2015-12:23:31,jam6755,156,10/27/2015-12:23:31,FALSE
1574,2,Red Hat Robbers,77,Caught red-handed,Jeff Van Natter,person,LorenzoAuffant,54,10/27/2015-12:23:32,LorenzoAuffant,54,10/30/2015-16:03:00,FALSE
1575,2,Red Hat Robbers,77,Caught red-handed,4:26 PM: LWM enters the bank wearing a red ball cap and red shirt and backpack. He heads directly to the closest teller window where he is shown gesturing and leaning over the teller window.,event,davidsmitchell,65,10/27/2015-12:23:33,davidsmitchell,65,10/27/2015-12:23:33,FALSE
1576,2,Red Hat Robbers,83,GracieAbeMacy,SB suspect 1,person,,,10/27/2015-12:23:34,,,11/01/2015-17:16:42,FALSE
1577,2,Red Hat Robbers,89,Team J.A.Z.,The two suspects are seen conversing in the parking lot; they appear to be arguing.,event,jtb5440,146,10/27/2015-12:23:42,jtb5440,146,10/27/2015-12:23:43,FALSE
1578,2,Red Hat Robbers,83,GracieAbeMacy,Two men in a dirty white work van,person,rop5144,131,10/27/2015-12:23:42,rop5144,131,10/27/2015-12:23:42,FALSE
1579,2,Red Hat Robbers,85,Team CMP,130 Hawbaker Industrial Dr,location,mikemorelli,132,10/27/2015-12:23:51,mikemorelli,132,10/27/2015-12:23:51,FALSE
1580,2,Red Hat Robbers,87,TeamJaws,January 22st,event,asl5270,24,10/27/2015-12:23:53,asl5270,24,10/27/2015-12:23:53,FALSE
1581,2,Red Hat Robbers,81,Triple Threat ,second team,person,colleenallen,60,10/27/2015-12:23:54,colleenallen,60,10/27/2015-12:23:54,FALSE
1582,2,Red Hat Robbers,82,Analyticats,Suspect (B),person,PatrickAugust,46,10/27/2015-12:23:59,PatrickAugust,46,10/27/2015-12:25:08,FALSE
1583,2,Red Hat Robbers,93,Red Hat Researchers,Sean McQueen,person,rad5404,150,10/27/2015-12:24:01,rad5404,150,10/27/2015-12:24:01,FALSE
1584,2,Red Hat Robbers,79,JMN 231,"Suspect (B), Sovereign Bank",person,MattSebright20,140,10/27/2015-12:24:02,jpz5064,139,10/29/2015-11:56:18,FALSE
1585,2,Red Hat Robbers,89,Team J.A.Z.,"Suspect (B) is seen placing a hat on Suspect (A), gesturing with his hands and pushing him toward the door of the Sovereign bank.",event,jtb5440,146,10/27/2015-12:24:07,jtb5440,146,10/27/2015-12:24:07,FALSE
1586,2,Red Hat Robbers,79,JMN 231,They turned left onto Hawbaker toward Atherton St,location,nes5204,138,10/27/2015-12:24:11,nes5204,138,10/27/2015-12:24:11,FALSE
1587,2,Red Hat Robbers,85,Team CMP,Ishler‰Ûªs Plumbing & Heating,organization,mikemorelli,132,10/27/2015-12:24:31,mikemorelli,132,10/27/2015-12:24:31,FALSE
1588,2,Red Hat Robbers,77,Caught red-handed,4:29 PM: Suspect is shown running down N Atherton and jumping the passenger side of a white van,event,davidsmitchell,65,10/27/2015-12:24:32,davidsmitchell,65,10/27/2015-12:24:32,FALSE
1589,2,Red Hat Robbers,82,Analyticats,Suspect (A),person,PatrickAugust,46,10/27/2015-12:24:39,PatrickAugust,46,10/27/2015-12:25:02,FALSE
1590,2,Red Hat Robbers,79,JMN 231,Redd,person,jpz5064,139,10/27/2015-12:24:40,jpz5064,139,10/27/2015-12:24:40,FALSE
1591,2,Red Hat Robbers,83,GracieAbeMacy,two men wearing red ski mask(Suspect),person,njh5161,151,10/27/2015-12:24:43,njh5161,151,10/27/2015-12:24:43,FALSE
1592,2,Red Hat Robbers,80,Team Nice,Jersey Shore Bank Robbery,event,mlh5612,57,10/27/2015-12:24:47,mlh5612,57,10/27/2015-12:24:47,FALSE
1593,2,Red Hat Robbers,89,Team J.A.Z.,Suspect (A) enters the bank as Suspect (B) remains in the parking lot.,event,jtb5440,146,10/27/2015-12:24:52,jtb5440,146,10/27/2015-12:24:52,FALSE
1594,2,Red Hat Robbers,77,Caught red-handed,"4:38 PM - Two men are seen walking toward the bank, from the direction of storefront buildings in Hills Plaza",event,LorenzoAuffant,54,10/27/2015-12:24:55,LorenzoAuffant,54,10/27/2015-12:24:55,FALSE
1595,2,Red Hat Robbers,81,Triple Threat ,they stripped out the cables from the surveillance machine and busted a couple of the cameras,resource,kmc6016,36,10/27/2015-12:25:06,kmc6016,36,10/29/2015-11:48:57,TRUE
1596,2,Red Hat Robbers,77,Caught red-handed,4:29 PM: Suspect is shown departing the bank after stuffing the bank bag into his backpack.,event,davidsmitchell,65,10/27/2015-12:25:12,davidsmitchell,65,10/27/2015-12:25:12,FALSE
1597,2,Red Hat Robbers,80,Team Nice,red ball cap,resource,mjr5679,135,10/27/2015-12:25:14,mjr5679,135,11/01/2015-19:48:28,FALSE
1598,2,Red Hat Robbers,82,Analyticats,Cybil Flowers,person,Emelendez89,153,10/27/2015-12:25:25,Emelendez89,153,10/30/2015-13:00:08,TRUE
1599,2,Red Hat Robbers,89,Team J.A.Z.,"Suspect (A) walks directly to the teller window and tosses a bag across the counter. The teller piles money on the counter, which Suspect (A) stuffs into the bag and departs. No weapon is displayed.",event,jtb5440,146,10/27/2015-12:25:35,jtb5440,146,10/27/2015-12:25:35,FALSE
1601,2,Red Hat Robbers,84,CANTalytics,Ishler‰Ûªs Plumbing & Heating,location,Bsk5105,30,10/27/2015-12:25:58,Bsk5105,30,10/27/2015-12:25:58,FALSE
1602,2,Red Hat Robbers,89,Team J.A.Z.,"Suspect (A) leaves the bank and hands the bag over to Suspect (B). Suspect (B) looks into the bag and gestures to Suspect (A) as if to say, ‰ÛÏIs this all?‰Ûù and then runs off toward Burrowes St.",event,jtb5440,146,10/27/2015-12:25:59,jtb5440,146,10/27/2015-12:25:59,FALSE
1603,2,Red Hat Robbers,79,JMN 231,"Suspect (A), Sovereign Bank",person,MattSebright20,140,10/27/2015-12:26:02,nes5204,138,10/29/2015-11:35:17,FALSE
1604,2,Red Hat Robbers,77,Caught red-handed,4:40 PM ‰ÛÒ The two men face each other and appear to be arguing,event,LorenzoAuffant,54,10/27/2015-12:26:06,LorenzoAuffant,54,10/27/2015-12:26:06,FALSE
1605,2,Red Hat Robbers,89,Team J.A.Z.,"Suspect (A) slumps down on the curb, throws the hat away and sits with his head in his hands. After about 30 seconds he stands up and walks across College Ave and heads toward central campus.",event,jtb5440,146,10/27/2015-12:26:19,jtb5440,146,10/27/2015-12:26:19,FALSE
1606,2,Red Hat Robbers,77,Caught red-handed,The Robbery was not caught on Surveillance,event,Nellson14,134,10/27/2015-12:26:19,Nellson14,134,10/27/2015-12:26:20,FALSE
1608,2,Red Hat Robbers,88,Green Team,"2050 N. Atherton St. State College, PA",location,mjg5599,28,10/27/2015-14:46:02,mod5372,31,10/28/2015-12:05:22,TRUE
1609,2,Red Hat Robbers,88,Green Team,Jersey Shore Bank,organization,mjg5599,28,10/27/2015-14:47:12,mod5372,31,11/01/2015-16:01:04,FALSE
1610,2,Red Hat Robbers,107,Dragon Fire,lone white male (LWM,person,eqr5148,164,10/27/2015-14:47:29,eqr5148,164,10/27/2015-15:14:40,TRUE
1611,2,Red Hat Robbers,88,Green Team,Jersey Shore Suspect ,person,mjg5599,28,10/27/2015-14:47:44,mod5372,31,10/28/2015-11:50:30,FALSE
1612,2,Red Hat Robbers,108,Vipers ,pacing,location,boscotsoi,79,10/27/2015-14:47:57,boscotsoi,79,11/01/2015-16:52:43,FALSE
1615,2,Red Hat Robbers,106,Zero,ATM Lobby,location,lkretzu,163,10/27/2015-14:48:02,lkretzu,163,10/27/2015-14:48:02,FALSE
1614,2,Red Hat Robbers,106,Zero,Suspect,person,,,10/27/2015-14:48:02,,,10/29/2015-14:51:40,TRUE
1613,2,Red Hat Robbers,106,Zero,10:10am: The suspect is seen entering the ATM lobby. He stands in front of the ATM but does not make a transaction.,event,lkretzu,163,10/27/2015-14:48:02,lkretzu,163,10/27/2015-14:50:11,FALSE
1616,2,Red Hat Robbers,88,Green Team,Erin Hecker,person,mjg5599,28,10/27/2015-14:48:16,mod5372,31,10/28/2015-11:53:41,FALSE
1617,2,Red Hat Robbers,107,Dragon Fire,the bank,location,eqr5148,164,10/27/2015-14:48:25,eqr5148,164,10/27/2015-15:35:06,TRUE
1621,2,Red Hat Robbers,105,Fighting Mongooses,Jersey Shore Bank,organization,,,10/27/2015-14:48:37,,,10/27/2015-14:48:37,FALSE
1620,2,Red Hat Robbers,105,Fighting Mongooses,"2050 N. Atherton St. State College, PA",location,danjones5071,166,10/27/2015-14:48:37,danjones5071,166,10/27/2015-15:07:32,FALSE
1619,2,Red Hat Robbers,105,Fighting Mongooses,Jersey Bank Suspect,person,,,10/27/2015-14:48:37,kad5677,83,10/29/2015-15:18:22,FALSE
1618,2,Red Hat Robbers,105,Fighting Mongooses,Just before closing a lone white male (LWM) handed a teller a note demanding money.,event,danjones5071,166,10/27/2015-14:48:37,danjones5071,166,10/27/2015-14:48:37,FALSE
1622,2,Red Hat Robbers,107,Dragon Fire,"$1,000",resource,eqr5148,164,10/27/2015-14:48:42,eqr5148,164,10/29/2015-15:07:11,TRUE
1624,2,Red Hat Robbers,109,DILIHB,Jersey Shore Bank,location,AnthonyTraverso,106,10/27/2015-14:50:01,AnthonyTraverso,106,10/27/2015-14:54:13,FALSE
1625,2,Red Hat Robbers,106,Zero,Jersey Bank Suspect,person,,,10/27/2015-14:50:11,,,10/27/2015-14:50:11,FALSE
1626,2,Red Hat Robbers,88,Green Team,"Erin Hecker handed over $1,000",event,mjg5599,28,10/27/2015-14:50:15,mjg5599,28,10/27/2015-14:50:15,FALSE
1627,2,Red Hat Robbers,107,Dragon Fire,LWM,person,eqr5148,164,10/27/2015-14:50:31,eqr5148,164,10/27/2015-15:20:40,FALSE
1628,2,Red Hat Robbers,107,Dragon Fire,Jersey Shore Bank,location,smi5087,162,10/27/2015-14:50:35,smi5087,162,10/27/2015-15:08:18,FALSE
1629,2,Red Hat Robbers,108,Vipers ,Jersey Shore Bank,location,caseyharay,94,10/27/2015-14:50:52,caseyharay,94,10/27/2015-15:09:53,FALSE
1630,2,Red Hat Robbers,108,Vipers ,State College banks have been robbed,event,boscotsoi,79,10/27/2015-14:50:58,boscotsoi,79,10/27/2015-14:50:58,FALSE
1631,2,Red Hat Robbers,110,Team Top,"He was seen exiting the bank and getting into a van, which took off heading south on Atherton St.",event,srf5197,170,10/27/2015-14:51:10,srf5197,170,10/27/2015-14:59:25,TRUE
1632,2,Red Hat Robbers,108,Vipers ,Three State College banks have been robbed,event,boscotsoi,79,10/27/2015-14:51:48,boscotsoi,79,10/27/2015-14:51:49,FALSE
1633,2,Red Hat Robbers,108,Vipers ,Patton Ln,location,caseyharay,94,10/27/2015-14:51:53,caseyharay,94,10/27/2015-14:51:53,FALSE
1634,2,Red Hat Robbers,110,Team Top,"Erin Hecker, Bank Teller, Jersey Shore Bank",person,srf5197,170,10/27/2015-14:51:54,srf5197,170,10/27/2015-14:51:54,FALSE
1637,2,Red Hat Robbers,104,MRN,2050 N. Atherton St. State College,location,neb5163,161,10/27/2015-14:51:57,neb5163,161,10/27/2015-14:51:57,FALSE
1636,2,Red Hat Robbers,104,MRN,LWM,person,,,10/27/2015-14:51:57,,,10/27/2015-14:51:57,FALSE
1635,2,Red Hat Robbers,104,MRN,"He was seen exiting the bank and getting into a van, which took off heading south on Atherton St",event,neb5163,161,10/27/2015-14:51:57,mjm6682,159,11/01/2015-16:17:50,FALSE
1638,2,Red Hat Robbers,109,DILIHB,Reliance Bank,location,AnthonyTraverso,106,10/27/2015-14:52:13,ChrisEggermann,99,10/29/2015-14:30:35,FALSE
1641,2,Red Hat Robbers,106,Zero,Patton Ln.,location,VeseyA,169,10/27/2015-14:52:21,VeseyA,169,10/27/2015-14:52:21,FALSE
1640,2,Red Hat Robbers,106,Zero,Jersey Shore Suspect,person,,,10/27/2015-14:52:21,,,10/27/2015-14:52:21,FALSE
1639,2,Red Hat Robbers,106,Zero,4:15 PM: Suspect seen approaching the bank from Patton Ln.,event,VeseyA,169,10/27/2015-14:52:21,hbw5042,86,10/27/2015-14:53:59,FALSE
1642,2,Red Hat Robbers,109,DILIHB,The Red Hat Robbers,person,ChrisEggermann,99,10/27/2015-14:52:30,ChrisEggermann,99,10/27/2015-14:58:20,TRUE
1643,2,Red Hat Robbers,107,Dragon Fire,Erin Hecker,person,eqr5148,164,10/27/2015-14:52:40,jeremyparkin,122,10/27/2015-15:03:45,FALSE
1644,2,Red Hat Robbers,104,MRN,"$1,025",resource,rvk5242,160,10/27/2015-14:52:44,rvk5242,160,10/29/2015-15:25:54,TRUE
1645,2,Red Hat Robbers,108,Vipers ,"2050 N. Atherton St. State College, PA",location,dmags77,171,10/27/2015-14:52:47,caseyharay,94,10/29/2015-14:51:16,TRUE
1646,2,Red Hat Robbers,110,Team Top,"Mark Haley, Verizon Store phone technician",person,srf5197,170,10/27/2015-14:52:49,srf5197,170,10/27/2015-14:52:49,FALSE
1647,2,Red Hat Robbers,107,Dragon Fire,Mark Haley,person,smi5087,162,10/27/2015-14:52:51,eqr5148,164,10/27/2015-15:37:13,FALSE
1648,2,Red Hat Robbers,88,Green Team,Jersey Shore Suspect handed a teller a note demanding money,event,mjg5599,28,10/27/2015-14:52:52,mjg5599,28,10/27/2015-15:09:36,FALSE
1649,2,Red Hat Robbers,104,MRN,resource,resource,rvk5242,160,10/27/2015-14:52:57,rvk5242,160,10/29/2015-15:25:29,TRUE
1650,2,Red Hat Robbers,104,MRN,non descript pale blue van,resource,mjm6682,159,10/27/2015-14:53:08,mjm6682,159,10/29/2015-15:26:01,TRUE
1651,2,Red Hat Robbers,105,Fighting Mongooses,Erin Hecker,person,danjones5071,166,10/27/2015-14:53:12,kad5677,83,10/29/2015-14:51:28,FALSE
1652,2,Red Hat Robbers,108,Vipers ,N Atherton,location,caseyharay,94,10/27/2015-14:53:15,caseyharay,94,10/27/2015-14:53:15,FALSE
1653,2,Red Hat Robbers,109,DILIHB,Sovereign Bank,location,AnthonyTraverso,106,10/27/2015-14:53:20,AnthonyTraverso,106,10/27/2015-14:53:21,FALSE
1654,2,Red Hat Robbers,106,Zero,Suspect is seen pacing in the parking lot of the bank until eventually putting on a hat and entering the bank.,event,hbw5042,86,10/27/2015-14:53:24,hbw5042,86,10/27/2015-14:55:44,FALSE
1655,2,Red Hat Robbers,107,Dragon Fire,red hat,resource,eqr5148,164,10/27/2015-14:53:42,eqr5148,164,10/27/2015-15:19:21,FALSE
1656,2,Red Hat Robbers,104,MRN,the robber wore a red hat very low over his face and had brown beard,event,neb5163,161,10/27/2015-14:54:05,neb5163,161,10/27/2015-14:54:05,FALSE
1657,2,Red Hat Robbers,104,MRN,"$1,000",resource,rvk5242,160,10/27/2015-14:54:07,rvk5242,160,11/01/2015-16:28:30,FALSE
1659,2,Red Hat Robbers,106,Zero,N Atherton,location,lkretzu,163,10/27/2015-14:54:23,lkretzu,163,10/27/2015-14:54:23,FALSE
1658,2,Red Hat Robbers,106,Zero,4:29 PM: Suspect is shown running down N Atherton and jumping the passenger side of a white van.,event,lkretzu,163,10/27/2015-14:54:23,lkretzu,163,10/27/2015-14:54:23,FALSE
1660,2,Red Hat Robbers,107,Dragon Fire,Reliance Bank,location,smi5087,162,10/27/2015-14:54:29,smi5087,162,10/27/2015-14:54:29,FALSE
1662,2,Red Hat Robbers,106,Zero,Jersey Shore Bank,location,VeseyA,169,10/27/2015-14:54:30,hbw5042,86,10/29/2015-14:45:54,FALSE
1661,2,Red Hat Robbers,106,Zero,LWM enters the bank wearing a red ball cap and red shirt and backpack. He heads directly to the closest teller window where he is shown gesturing and leaning over the teller window,event,VeseyA,169,10/27/2015-14:54:30,VeseyA,169,10/27/2015-14:54:30,FALSE
1663,2,Red Hat Robbers,109,DILIHB,the robbers wore red hats,resource,nickascoli,95,10/27/2015-14:54:42,nickascoli,95,10/27/2015-14:54:42,FALSE
1664,2,Red Hat Robbers,88,Green Team,Jersey Shore Suspect was seen exiting the bank and getting into a van,event,mjg5599,28,10/27/2015-14:54:57,mjg5599,28,10/27/2015-15:09:01,FALSE
1665,2,Red Hat Robbers,104,MRN,Suspect seen approaching the bank from Patton Ln.,location,mjm6682,159,10/27/2015-14:55:06,mjm6682,159,10/27/2015-14:55:06,FALSE
1666,2,Red Hat Robbers,110,Team Top,the robber wore a red hat very low over his face and had brown beard,resource,srf5197,170,10/27/2015-14:55:08,srf5197,170,10/27/2015-14:55:08,FALSE
1667,2,Red Hat Robbers,108,Vipers ,"Amount Stolen: $1,025",event,dmags77,171,10/27/2015-14:55:14,boscotsoi,79,11/01/2015-14:20:44,FALSE
1668,2,Red Hat Robbers,105,Fighting Mongooses,Sean McQueen,person,kad5677,83,10/27/2015-14:55:20,kad5677,83,10/27/2015-14:55:20,FALSE
1669,2,Red Hat Robbers,109,DILIHB,First National Bank Downtown,location,AnthonyTraverso,106,10/27/2015-14:55:23,AnthonyTraverso,106,10/27/2015-14:55:24,FALSE
1670,2,Red Hat Robbers,88,Green Team,van,resource,mjg5599,28,10/27/2015-14:55:25,antoniolubrano,64,10/29/2015-12:01:15,FALSE
1671,2,Red Hat Robbers,104,MRN,I was kind of mesmerized by the guy‰Ûªs athleticism; he was really agile.‰Ûù,person,neb5163,161,10/27/2015-14:55:36,mjm6682,159,10/29/2015-14:45:42,FALSE
1672,2,Red Hat Robbers,108,Vipers ,Erin Hecker,person,boscotsoi,79,10/27/2015-14:55:37,caseyharay,94,10/27/2015-14:55:56,FALSE
1673,2,Red Hat Robbers,108,Vipers ,lone white male (LWM),person,dmags77,171,10/27/2015-14:55:45,dmags77,171,10/27/2015-14:55:45,FALSE
1674,2,Red Hat Robbers,109,DILIHB,van,resource,nickascoli,95,10/27/2015-14:56:09,nickascoli,95,10/27/2015-15:06:58,FALSE
1675,2,Red Hat Robbers,106,Zero,4:29 PM: Suspect is shown departing the bank after stuffing the bank bag into his backpack.,event,lkretzu,163,10/27/2015-14:56:21,lkretzu,163,10/27/2015-14:56:21,FALSE
1676,2,Red Hat Robbers,109,DILIHB,Northwest SavingsBank,location,AnthonyTraverso,106,10/27/2015-14:56:22,AnthonyTraverso,106,10/27/2015-14:56:22,FALSE
1677,2,Red Hat Robbers,105,Fighting Mongooses,Mark Haley,person,danjones5071,166,10/27/2015-14:56:23,kad5677,83,10/29/2015-14:51:37,FALSE
1678,2,Red Hat Robbers,88,Green Team,Van heading south on Atherton St.,event,mjg5599,28,10/27/2015-14:56:27,mjg5599,28,10/27/2015-15:04:35,FALSE
1679,2,Red Hat Robbers,104,MRN,Suspect is shown running down N Atherton and jumping the passenger side of a white van.,location,mjm6682,159,10/27/2015-14:56:28,mjm6682,159,10/27/2015-14:56:28,FALSE
