group,user,time,action,object,tool
77,54,2015/10/30 16:02:01,read,person,document
77,54,2015/10/30 16:02:01,read,annotation,document
77,54,2015/10/30 16:02:41,read,person,document
77,54,2015/10/30 16:02:41,read,annotation,document
77,54,2015/10/30 16:03:00,updated,annotations,document
77,54,2015/10/30 16:03:00,updated,person,document
77,54,2015/10/30 16:03:36,read,event,document
77,54,2015/10/30 16:03:36,read,annotation,document
77,54,2015/10/30 16:05:34,created,relationship,document
77,54,2015/10/30 16:05:34,updated,event,document
77,54,2015/10/30 16:05:34,created,annotations,document
77,54,2015/10/30 16:05:43,read,relationship,document
77,54,2015/10/30 16:05:43,read,annotation,document
77,54,2015/10/30 16:05:46,read,event,document
77,54,2015/10/30 16:05:46,read,annotation,document
77,54,2015/10/30 16:05:53,deleted,annotation,document
77,54,2015/10/30 16:05:54,read,relationship,document
77,54,2015/10/30 16:05:54,read,annotation,document
77,54,2015/10/30 16:06:34,read,relationship,document
77,54,2015/10/30 16:06:34,read,annotation,document
77,54,2015/10/30 16:07:19,read,relationship,document
77,54,2015/10/30 16:07:19,read,annotation,document
77,54,2015/10/30 16:07:26,read,relationship,document
77,54,2015/10/30 16:07:26,read,annotation,document
77,54,2015/10/30 16:08:28,focused,document,document
77,54,2015/10/30 16:08:44,read,relationship,document
77,54,2015/10/30 16:08:44,read,annotation,document
77,54,2015/10/30 16:09:10,updated,relationship,document
77,54,2015/10/30 16:09:11,updated,annotations,document
77,54,2015/10/30 16:10:53,updated,event,document
77,54,2015/10/30 16:10:53,created,relationship,document
77,54,2015/10/30 16:10:53,created,annotations,document
77,54,2015/10/30 16:11:00,read,person,document
77,54,2015/10/30 16:11:00,read,annotation,document
77,54,2015/10/30 16:11:26,focused,document,document
77,54,2015/10/30 16:12:08,created,person,document
77,54,2015/10/30 16:12:08,created,annotations,document
77,54,2015/10/30 16:12:21,read,person,document
77,54,2015/10/30 16:12:21,read,annotation,document
77,54,2015/10/30 16:12:27,read,person,document
77,54,2015/10/30 16:12:27,read,annotation,document
77,54,2015/10/30 16:12:30,deleted,annotation,document
77,54,2015/10/30 16:12:34,read,person,document
77,54,2015/10/30 16:12:34,read,annotation,document
77,54,2015/10/30 16:12:37,deleted,annotation,document
77,54,2015/10/30 16:12:43,read,person,document
77,54,2015/10/30 16:12:43,read,annotation,document
77,54,2015/10/30 16:12:46,deleted,annotation,document
77,54,2015/10/30 16:13:07,read,person,document
77,54,2015/10/30 16:13:07,read,annotation,document
77,54,2015/10/30 16:13:10,deleted,annotation,document
77,54,2015/10/30 16:14:19,read,event,document
77,54,2015/10/30 16:14:19,read,annotation,document
77,54,2015/10/30 16:14:36,read,event,document
77,54,2015/10/30 16:14:36,read,annotation,document
77,54,2015/10/30 16:14:51,updated,relationship,document
77,54,2015/10/30 16:14:52,updated,event,document
77,54,2015/10/30 16:14:52,updated,annotations,document
77,54,2015/10/30 16:14:53,read,event,document
77,54,2015/10/30 16:14:53,read,annotation,document
77,54,2015/10/30 16:16:04,updated,annotations,document
77,54,2015/10/30 16:16:04,updated,event,document
77,54,2015/10/30 16:16:04,updated,relationship,document
77,54,2015/10/30 16:18:41,read,person,document
77,54,2015/10/30 16:18:41,read,annotation,document
77,54,2015/10/30 16:18:41,created,person,document
77,54,2015/10/30 16:18:41,created,annotations,document
77,54,2015/10/30 16:20:39,read,person,document
77,54,2015/10/30 16:20:39,read,annotation,document
77,54,2015/10/30 16:21:08,updated,annotations,document
77,54,2015/10/30 16:21:08,updated,person,document
77,54,2015/10/30 16:21:18,read,location,document
77,54,2015/10/30 16:21:18,read,annotation,document
77,54,2015/10/30 16:21:19,read,person,document
77,54,2015/10/30 16:21:19,read,annotation,document
77,54,2015/10/30 16:21:32,read,person,document
77,54,2015/10/30 16:21:32,read,annotation,document
77,54,2015/10/30 16:21:44,read,person,document
77,54,2015/10/30 16:21:44,read,annotation,document
77,54,2015/10/30 16:21:47,deleted,annotation,document
77,54,2015/11/1 14:25:03,focused,document,document
77,54,2015/11/1 14:25:35,read,location,document
77,54,2015/11/1 14:25:35,read,annotation,document
77,54,2015/11/1 14:28:10,updated,location,document
77,54,2015/11/1 14:28:10,created,annotations,document
77,54,2015/11/1 14:28:31,read,person,document
77,54,2015/11/1 14:28:31,read,annotation,document
77,54,2015/11/1 14:28:47,read,location,document
77,54,2015/11/1 14:28:47,read,annotation,document
77,54,2015/11/1 14:28:51,read,location,document
77,54,2015/11/1 14:28:51,read,annotation,document
77,54,2015/11/1 14:28:58,read,location,document
77,54,2015/11/1 14:28:58,read,annotation,document
77,54,2015/11/1 14:29:10,updated,annotations,document
77,54,2015/11/1 14:29:10,updated,location,document
77,54,2015/11/1 14:29:30,read,location,document
77,54,2015/11/1 14:29:30,read,annotation,document
77,54,2015/11/1 14:29:36,read,person,document
77,54,2015/11/1 14:29:36,read,annotation,document
77,54,2015/11/1 14:29:38,read,event,document
77,54,2015/11/1 14:29:38,read,annotation,document
77,54,2015/11/1 14:29:40,read,person,document
77,54,2015/11/1 14:29:40,read,annotation,document
77,54,2015/11/1 14:29:54,read,resource,document
77,54,2015/11/1 14:29:54,read,annotation,document
77,54,2015/11/1 14:30:16,read,location,document
77,54,2015/11/1 14:30:16,read,annotation,document
77,54,2015/11/1 14:30:21,updated,location,document
77,54,2015/11/1 14:30:21,updated,annotations,document
77,54,2015/11/1 14:31:22,updated,location,document
77,54,2015/11/1 14:31:22,created,annotations,document
77,54,2015/11/1 14:31:42,read,resource,document
77,54,2015/11/1 14:31:42,read,annotation,document
77,54,2015/11/1 14:31:48,read,resource,document
77,54,2015/11/1 14:31:48,read,annotation,document
77,54,2015/11/1 14:32:55,created,resource,document
77,54,2015/11/1 14:32:55,created,annotations,document
77,54,2015/11/1 14:33:53,created,resource,document
77,54,2015/11/1 14:33:53,created,annotations,document
77,54,2015/11/1 14:34:01,read,relationship,document
77,54,2015/11/1 14:34:01,read,person,document
77,54,2015/11/1 14:34:01,read,annotation,document
77,54,2015/11/1 14:34:39,updated,person,document
77,54,2015/11/1 14:34:39,created,annotations,document
77,54,2015/11/1 14:34:40,read,person,document
77,54,2015/11/1 14:34:40,read,annotation,document
77,54,2015/11/1 14:34:43,read,person,document
77,54,2015/11/1 14:34:43,read,annotation,document
77,54,2015/11/1 14:34:48,read,person,document
77,54,2015/11/1 14:34:48,read,annotation,document
77,54,2015/11/1 14:34:53,deleted,annotations,document
77,54,2015/11/1 14:35:01,read,person,document
77,54,2015/11/1 14:35:01,read,relationship,document
77,54,2015/11/1 14:35:01,read,annotation,document
77,54,2015/11/1 14:35:01,read,relationship,document
77,54,2015/11/1 14:35:01,read,annotation,document
77,54,2015/11/1 14:35:01,read,resource,document
77,54,2015/11/1 14:35:01,read,relationship,document
77,54,2015/11/1 14:35:01,read,annotation,document
77,54,2015/11/1 14:35:14,read,relationship,document
77,54,2015/11/1 14:35:14,read,person,document
77,54,2015/11/1 14:35:14,read,annotation,document
77,54,2015/11/1 14:35:30,updated,person,document
77,54,2015/11/1 14:35:30,created,annotations,document
77,54,2015/11/1 14:35:32,read,relationship,document
77,54,2015/11/1 14:35:32,read,person,document
77,54,2015/11/1 14:35:32,read,annotation,document
77,54,2015/11/1 14:35:50,read,resource,document
77,54,2015/11/1 14:35:50,read,relationship,document
77,54,2015/11/1 14:35:50,read,annotation,document
77,54,2015/11/1 14:35:55,read,relationship,document
77,54,2015/11/1 14:35:55,read,person,document
77,54,2015/11/1 14:35:55,read,annotation,document
77,54,2015/11/1 14:36:18,read,person,document
77,54,2015/11/1 14:36:18,read,annotation,document
77,54,2015/11/1 14:36:20,read,relationship,document
77,54,2015/11/1 14:36:20,read,annotation,document
77,54,2015/11/1 14:36:20,read,resource,document
77,54,2015/11/1 14:36:20,read,annotation,document
77,54,2015/11/1 14:36:22,read,person,document
77,54,2015/11/1 14:36:22,read,relationship,document
77,54,2015/11/1 14:36:22,read,annotation,document
77,54,2015/11/1 14:36:26,read,relationship,document
77,54,2015/11/1 14:36:26,read,annotation,document
77,54,2015/11/1 14:36:26,read,relationship,document
77,54,2015/11/1 14:36:26,read,resource,document
77,54,2015/11/1 14:36:26,read,annotation,document
77,54,2015/11/1 14:36:57,focused,document,document
77,54,2015/11/1 14:37:37,read,relationship,document
77,54,2015/11/1 14:37:37,read,resource,document
77,54,2015/11/1 14:37:37,read,relationship,document
77,54,2015/11/1 14:37:37,read,annotation,document
77,54,2015/11/1 14:37:57,focused,timeline,timeline
77,54,2015/11/1 14:39:10,read,event,timeline
77,54,2015/11/1 14:39:19,updated,event,timeline
77,54,2015/11/1 14:39:20,read,event,timeline
77,54,2015/11/1 14:40:02,updated,event,timeline
77,54,2015/11/1 14:40:04,read,event,timeline
77,54,2015/11/1 14:40:18,focused,timeline,timeline
77,54,2015/11/1 14:40:22,read,event,timeline
77,54,2015/11/1 14:40:54,updated,event,timeline
77,54,2015/11/1 14:40:56,read,event,timeline
77,54,2015/11/1 14:41:04,focused,timeline,timeline
77,54,2015/11/1 14:42:47,read,event,timeline
77,54,2015/11/1 14:42:54,focused,map,map
77,54,2015/11/1 14:43:21,read,location,map
77,54,2015/11/1 14:43:28,focused,network,network
77,54,2015/11/1 14:43:45,read,person,network
77,54,2015/11/1 14:44:04,focused,network,network
77,54,2015/11/1 14:44:04,focused,notepad,notepad
77,54,2015/11/1 14:44:14,focused,message,message
77,54,2015/11/1 14:44:17,focused,history,history
77,54,2015/11/1 14:44:44,read,person,name tag
77,54,2015/11/1 14:44:44,filtered,person,reference
77,54,2015/11/1 14:44:46,defiltered,person,reference
77,54,2015/11/1 14:44:47,filtered,person,reference
77,54,2015/11/1 14:44:53,defiltered,person,filter bar
77,54,2015/11/1 14:44:54,read,person,name tag
77,54,2015/11/1 14:45:14,focused,person table,person table
77,54,2015/11/1 14:45:35,read,person,table
77,54,2015/11/1 14:45:44,focused,event table,event table
77,54,2015/11/1 15:02:48,focused,network,network
77,54,2015/11/1 17:51:24,focused,network,network
77,54,2015/11/1 17:51:32,read,person,network
77,54,2015/11/1 17:51:33,read,event,network
77,54,2015/11/1 17:51:42,read,resource,network
77,54,2015/11/1 17:52:41,read,person,network
77,54,2015/11/1 17:53:20,created,relationship,network
77,54,2015/11/1 17:53:43,read,person,network
77,54,2015/11/1 17:54:22,read,event,network
77,54,2015/11/1 17:54:47,read,person,network
77,54,2015/11/1 17:55:10,read,person,network
77,54,2015/11/1 17:55:48,created,relationship,network
77,54,2015/11/1 17:56:07,read,person,network
77,54,2015/11/1 17:56:30,read,relationship,network
77,54,2015/11/1 17:56:49,read,person,network
77,54,2015/11/1 17:57:14,created,relationship,network
77,54,2015/11/1 17:57:44,read,location,network
77,54,2015/11/1 17:57:45,read,relationship,network
77,54,2015/11/1 17:57:50,read,location,network
77,54,2015/11/1 17:58:09,created,relationship,network
77,54,2015/11/1 17:59:19,read,relationship,network
77,54,2015/11/1 17:59:22,deleted,relationship,network
77,54,2015/11/1 17:59:24,read,person,network
77,54,2015/11/1 17:59:38,read,location,network
77,54,2015/11/1 17:59:40,read,relationship,network
77,54,2015/11/1 17:59:41,read,event,network
77,54,2015/11/1 17:59:42,read,relationship,network
77,54,2015/11/1 18:00:19,created,relationship,network
77,54,2015/11/1 18:00:33,read,person,network
77,54,2015/11/1 18:01:13,read,relationship,network
77,54,2015/11/1 18:01:29,focused,network,network
77,54,2015/11/1 18:01:42,read,person,network
77,54,2015/11/1 18:01:58,read,resource,network
77,54,2015/11/1 18:02:09,created,relationship,network
77,54,2015/11/1 18:02:22,read,person,network
77,54,2015/11/1 18:02:37,created,relationship,network
77,54,2015/11/1 18:03:09,read,person,network
77,54,2015/11/1 18:03:32,created,relationship,network
77,54,2015/11/1 18:04:13,read,location,network
77,54,2015/11/1 18:04:30,created,relationship,network
77,54,2015/11/1 18:05:19,read,person,network
77,54,2015/11/1 18:05:22,deleted,person,network
77,54,2015/11/1 18:06:51,read,person,network
77,54,2015/11/1 18:06:54,deleted,person,network
77,54,2015/11/1 18:07:00,read,person,network
77,54,2015/11/1 18:07:12,created,relationship,network
77,54,2015/11/1 18:07:25,read,person,network
77,54,2015/11/1 18:07:42,created,relationship,network
77,54,2015/11/1 18:08:31,read,person,network
77,54,2015/11/1 18:08:43,created,relationship,network
77,54,2015/11/1 18:09:00,read,person,network
77,54,2015/11/1 18:09:03,read,event,network
77,54,2015/11/1 18:09:23,created,relationship,network
77,54,2015/11/1 18:09:34,read,person,network
77,54,2015/11/1 18:10:25,created,relationship,network
77,54,2015/11/1 18:10:46,read,event,network
77,54,2015/11/1 18:10:56,read,person,network
77,54,2015/11/1 18:11:09,created,relationship,network
77,54,2015/11/1 18:11:40,read,resource,network
77,54,2015/11/1 18:12:00,created,relationship,network
77,54,2015/11/1 18:12:09,read,resource,network
77,54,2015/11/1 18:12:16,read,person,network
77,54,2015/11/1 18:12:23,read,relationship,network
77,54,2015/11/1 18:12:49,created,relationship,network
77,54,2015/11/1 18:13:06,read,resource,network
77,54,2015/11/1 18:13:31,created,relationship,network
77,54,2015/11/1 18:13:42,read,relationship,network
77,54,2015/11/1 18:13:50,updated,relationship,network
77,54,2015/11/1 18:13:52,read,resource,network
77,54,2015/11/1 18:13:59,read,relationship,network
77,54,2015/11/1 18:14:03,read,resource,network
77,54,2015/11/1 18:14:07,read,person,network
77,54,2015/11/1 18:14:12,read,resource,network
77,54,2015/11/1 18:14:15,read,relationship,network
77,54,2015/11/1 18:14:21,read,resource,network
77,54,2015/11/1 18:14:29,read,location,network
77,54,2015/11/1 18:14:32,read,relationship,network
77,54,2015/11/1 18:14:40,updated,relationship,network
77,54,2015/11/1 18:14:45,read,resource,network
77,54,2015/11/1 18:14:47,read,relationship,network
77,54,2015/11/1 18:14:50,read,resource,network
77,54,2015/11/1 18:14:57,read,relationship,network
77,54,2015/11/1 18:15:08,created,relationship,network
77,54,2015/11/1 18:15:36,read,resource,network
77,54,2015/11/1 18:15:53,created,relationship,network
77,54,2015/11/1 18:15:59,focused,network,network
77,54,2015/11/1 18:21:45,focused,notepad,notepad
77,54,2015/11/1 18:22:02,focused,document,document
77,54,2015/11/1 18:22:32,focused,network,network
77,54,2015/11/1 18:23:01,filtered,entities,network
77,54,2015/11/1 18:23:10,read,person,network
77,54,2015/11/1 18:23:14,deleted,person,network
77,54,2015/11/1 18:23:19,read,person,network
77,54,2015/11/1 18:46:28,focused,map,map
77,54,2015/11/1 18:46:44,filtered,locations,map
77,54,2015/11/1 18:46:58,defiltered,location,filter bar
77,54,2015/11/1 18:47:00,focused,map,map
77,54,2015/11/1 18:47:11,read,location,map
77,54,2015/11/1 18:47:19,focused,network,network
77,54,2015/11/1 18:47:33,focused,document,document
77,54,2015/11/1 18:47:37,read,location,document
77,54,2015/11/1 18:47:37,read,annotation,document
77,54,2015/11/1 18:47:46,focused,history,history
77,54,2015/11/1 18:48:09,focused,network,network
77,54,2015/11/1 18:48:12,focused,map,map
77,54,2015/11/1 18:48:55,read,location,map
77,54,2015/11/1 18:50:24,read,resource,network
77,54,2015/11/1 18:50:30,read,relationship,network
77,54,2015/11/1 18:50:38,read,location,network
77,54,2015/11/1 18:50:59,read,person,network
77,54,2015/11/1 18:51:01,deleted,person,network
77,54,2015/11/1 18:51:02,read,location,network
77,54,2015/11/1 18:51:06,read,person,network
77,54,2015/11/1 18:51:40,read,location,network
77,54,2015/11/1 18:51:41,read,relationship,network
77,54,2015/11/1 18:52:03,read,location,network
77,54,2015/11/1 18:52:17,read,person,network
77,54,2015/11/1 18:52:27,read,person,network
77,54,2015/11/1 18:52:30,read,relationship,network
77,54,2015/11/1 18:52:36,read,event,network
77,54,2015/11/1 18:52:47,focused,network,network
77,54,2015/11/1 18:53:23,read,person,network
77,54,2015/11/1 18:53:25,read,organization,network
77,54,2015/11/1 18:54:01,read,location,network
77,54,2015/11/1 18:54:11,read,person,network
77,54,2015/11/1 18:54:19,read,resource,network
